SMILES,Molecular_Weight,LogP,QED,Lipinski_H_Bond_Donors,Lipinski_H_Bond_Acceptors,Lipinski_Rule_Violation
C[C@H](c1ccc(F)cc1F)N1CCO[C@@H](CNC(=O)c2ccc[nH]2)C1,349.38100000000003,2.4847,0.8719698013703412,2,3,0
CN(C)c1ccccc1CN1CCCC[C@H]1CNC(=O)C(C)(C)C,331.504,3.269400000000002,0.8993265191061903,1,3,0
CC[C@@H](C)CC(=O)N1CC[C@H]1CNC(=O)c1ccc(CN(C)C)cc1,345.48700000000014,2.5151000000000003,0.7875778021067074,1,3,0
CCC(C)(C)OCCNC(=O)NCc1ccc(Cl)s1,304.84299999999996,3.405900000000001,0.7585253454044829,2,3,0
O=S(=O)(Cc1ccccc1)N1CCN([C@H]2C=CCCC2)CC1,320.4580000000002,2.2427,0.7990260072483993,0,3,0
C[C@H](CN(C)Cc1cc(C2CC2)no1)NC(=O)CCC1(C)CC1,319.4490000000001,3.0688000000000013,0.7597699823679357,1,4,0
CCc1nn(C)cc1C(=O)NC1[C@H]2CN(Cc3ccc(F)cn3)C[C@H]12,343.40600000000006,1.3767999999999996,0.8908295543529503,1,5,0
CC(C)CCC(=O)N[C@H]1CCCN(c2ccnc(C3CC3)n2)CC1,330.4760000000001,3.2653000000000016,0.8695653341860852,1,4,0
CCC(=O)N1CC[C@@H](NC(=O)Cc2cnc[nH]2)[C@@H](C)C1,278.35600000000005,0.7153999999999991,0.8513884127040325,2,3,0
C/C=C(/C)C(=O)N1C[C@@H](CNC(=O)CC(C)C)[C@@H](C)C1,280.41200000000003,2.2093999999999996,0.7849786553440304,1,2,0
O=C(NCCc1ccc2c(c1)OCO2)NCc1nnc2n1CCOC2,345.35900000000015,0.5788999999999997,0.8222739251365876,2,7,0
CC#C[C@@H](CC)Oc1ncnc2ccc(Cl)cc12,260.72400000000005,3.4639000000000015,0.7929814103327789,0,3,0
COC[C@@H](C)NCCNC(=O)CN1CCN(C)C(=O)C1,286.37600000000003,-1.4988999999999957,0.5314220664192706,2,5,0
C=C1CCN(c2nnc([C@H]3CCCCN3C)n2CC(C)C)CC1,317.48100000000005,3.247300000000002,0.7989821047815828,0,5,0
CCC[C@H]1CCC[C@H]1C(=O)N1CC(NC(=O)c2cccc(F)c2)C1,332.41900000000004,2.9827000000000012,0.9010426124798525,1,2,0
CC(C)(C)n1ncnc1CN1CCC[C@@H]1c1ccccc1,284.407,3.3702000000000023,0.8662922103519387,0,4,0
CCOCCN(CC)C(=O)NC[C@H]1CCCC(=O)N1,271.361,0.7231000000000007,0.6703985308722232,2,3,0
O=C(NC[C@H]1CC[C@@H](CO)O1)[C@H](O)Cc1ccccc1Cl,313.78100000000006,0.8994999999999999,0.7289165415714663,3,4,0
COC1CCC(Nc2ccc(-c3nc(C)no3)nc2)CC1,288.35100000000006,2.809520000000001,0.9322532218403916,1,6,0
CC(=O)NC[C@H]1CC[C@@H](NC(=O)[C@@]23COC[C@@H]2C3)C1,266.34099999999995,0.44389999999999996,0.7758367590600668,2,3,0
CCOC(=O)C[C@@H](OCCN(C)C)C(=O)OCC,261.3179999999999,0.44950000000000045,0.5614529467110899,0,6,0
CCO[C@@H](C)C(=O)N1C[C@@H](O)[C@H](NC(=O)C2CC(C)(C)C2)C1,312.41000000000014,0.5354999999999999,0.7762872468317609,2,4,0
Cc1ncc(-c2nc(COc3ccccc3C)no2)c(C)n1,296.33000000000004,3.0308600000000014,0.736422098041505,0,6,0
C[C@@H]1CN(C(=O)c2cc(F)c3ccccc3c2)C[C@H]1NCC#N,311.36,2.55258,0.8863968708556229,1,3,0
C[C@@H]1C[C@H](NC(=O)C(=O)N[C@H]2CCCS(=O)(=O)C2)CCN1C,331.4380000000001,-0.7212999999999983,0.6511614908657714,2,5,0
Cc1ccnc(NC(=O)[C@H](O)CCc2ccccc2)c1,270.332,2.3222200000000006,0.8761435416243859,2,3,0
Cc1nc(CN[C@@H]2CCN(C(=O)c3csnn3)C2)oc1C,307.3790000000001,1.1472399999999996,0.9118528740264065,1,7,0
CC(C)(CNC(=O)OC(C)(C)C)NC(=O)c1cc(C=O)ccc1F,338.379,2.6713000000000013,0.8085370345555053,2,4,0
CO[C@](C)(C(=O)O[C@@H](C(N)=O)c1ccc(F)cc1)C1CC1,295.31000000000006,1.7103999999999995,0.8103266726435969,1,4,0
CCc1nc(C(=O)NC[C@@H](C)CNCc2nccc(C)n2)co1,317.3930000000001,1.4911199999999993,0.7660740029430495,2,6,0
C[C@H](CNC(=O)c1ccc2c(c1)CCN2C)NCc1cnsn1,331.445,1.4385000000000001,0.8380873909486894,2,6,0
CC[C@@H](C)n1nc(C(=O)N[C@](C)(C(=O)OC)C2CC2)cc1C,307.39400000000006,2.2340199999999992,0.8179954565668954,1,5,0
C[C@@H](CCNS(=O)(=O)c1cc(Cl)cc(C(=O)O)c1)C(=O)O,335.76500000000004,1.4273000000000002,0.6927089111777227,3,4,0
Cn1nnnc1CN1CCC2(C1)CN(C(=O)[C@H]1CCC(=O)NC1)C2,333.39600000000013,-1.2293999999999967,0.7440708305891417,1,7,0
CC(=O)N1CCCC[C@@H]1[C@@H](C)NC(=O)c1cnc(O)c2ccccc12,341.41100000000006,2.4597000000000007,0.8982923010442823,2,4,0
Nc1nccnc1C(=O)N1CC2(CCCN([C@@H]3CCNC3=O)C2)C1,330.39200000000005,-0.5146999999999993,0.7563981183146674,2,6,0
O=C(NCCCC1CCCC1)NC1CC(F)(F)C1,260.328,3.053700000000001,0.732845287138828,2,1,0
Cc1cc(C(=O)NC(C)C)ccc1NC(=O)CCOC[C@@H]1CCCO1,348.4430000000002,2.657420000000001,0.7082723114786449,2,4,0
CCC(=O)Nc1cc(-c2ccc(OCOC)c(F)c2)ccn1,304.32099999999997,3.2189000000000014,0.8324426754618313,1,4,0
Cc1ccc(CCNC(=O)c2ccc(CS(N)(=O)=O)cc2)cc1C,346.4520000000001,2.06444,0.8388823890668384,2,3,0
Cc1cc(C(=O)NCCNCC[C@@H]2CCc3ccccc32)c(C)n1C,339.48300000000006,3.0814400000000015,0.7616608313024968,2,3,0
COc1ccc([N+](=O)[O-])cc1CN1CCN(Cc2cscn2)CC1,348.42800000000005,2.377700000000001,0.5894944189055559,0,7,0
CC(C)c1ccc(C(=O)NCCCCCO)c(O)c1,265.3529999999999,2.4080000000000013,0.6630316813931925,3,3,0
C[C@H]1CO[C@H](C(=O)NCCCNCC(=O)N2CCNC(=O)C2)C1,326.39700000000005,-1.5342999999999956,0.49281820519052416,3,5,0
Cc1ncn(C)c1C(=O)N[C@@H]1CCN(C(=O)C(N)=O)C1,279.3,-1.4554799999999983,0.6447587640593547,2,5,0
CN(C)C1(CNC(=O)NC[C@@H]2CCCCS2(=O)=O)CCOCC1,347.48100000000017,0.3637000000000008,0.7498874864273212,2,5,0
CC1(C)CCCC[C@@H]1C(=O)NCc1cncc(F)c1,264.344,3.053300000000001,0.9113331022789891,1,2,0
CC[C@@H](Cc1ccc(F)cc1)NC(=O)Cc1ccn(C(C)C)n1,317.4080000000001,3.283100000000002,0.851638808411976,1,3,0
C[C@@H](CNC(=O)[C@@H]1CCC(=O)N1)Nc1ncnc2c1nnn2C,318.34100000000007,-1.0464999999999993,0.6419421863174907,3,8,0
Cc1nonc1CNC(=O)c1ccc2c(c1)NC(=O)CCS2,318.3580000000001,1.7423199999999999,0.8945031709080332,2,6,0
CC[C@@H]1CN(C(=O)C(=O)Nc2ccn(CCC#N)n2)C[C@H](C)O1,319.36500000000007,0.7611799999999991,0.8258808516311402,1,6,0
O=C(NCC1(CO)CC1)Nc1ccc(C(=O)O)cn1,265.269,0.6738,0.6250194532787465,4,4,0
COc1cccc(N2CC[C@H](NC(=O)N3C[C@H](C)[C@@H](C)C3)C2)c1,317.4330000000001,2.571300000000001,0.9317495574070745,1,3,0
CCS[C@@H]1CC[C@@H](N(C)C(=O)C2=C(C)N(C)c3ncnn3[C@H]2C)C1,349.504,2.695500000000001,0.836436252457152,0,6,0
O=C([C@H]1CCC[C@H]1Cc1ccccc1)N1CC=CCC1,269.38800000000003,3.433900000000002,0.7698122238981276,0,1,0
COc1ccccc1[C@@H](CO)NC1CCN(C(C)(C)C)CC1,306.4500000000001,2.5811,0.8774850698430666,2,4,0
O=C(NCCCNC[C@@H](O)Cc1ccc(F)cc1)c1cncnc1O,348.37800000000004,0.6344000000000003,0.4954150220771552,4,6,0
COCC(=O)N(CCNC(=O)c1ccsc1)C1CCCCCC1,338.4730000000003,2.675700000000001,0.7777540393896548,1,4,0
COCC(=O)N(C)[C@@H]1CCN(C(=O)c2ccnc(O)c2)C1,293.32300000000004,0.10649999999999943,0.8514669638034337,1,5,0
Cc1ccoc1C(=O)N1CC[C@H](CCNC(=O)[C@@H]2CCN(C)[C@@H]2C)C1,347.4590000000002,1.89662,0.8833986590471214,1,4,0
CC[C@@H]1C[C@H]1C(=O)NCC1(O)CN(C(=O)c2cccc(=O)n2C)C1,333.3880000000001,-0.2654999999999996,0.7761964322483542,2,5,0
CC#CCN1C[C@@H](CNC(=O)c2cc(C(C)(C)C)n[nH]2)[C@H](C)C1,316.449,2.0282,0.8356646590615902,2,3,0
COCCn1cc(C(=O)NC2CC(CN[C@@H]3CCNC3=O)C2)nn1,336.396,-1.0889999999999964,0.5564492054164756,3,7,0
COCCN(CCNC(=O)C(C)(C)C)CCC1CCCC1,298.4710000000001,2.6773999999999996,0.7113822451371217,1,3,0
O=C(NC[C@@H](CO)Nc1nccn2nnnc12)[C@@H]1C[C@H]2CC[C@@H]1O2,333.3520000000002,-1.0241999999999996,0.6127613371546475,3,9,0
COCCN1CC[C@@H](NC(=O)c2c([N+](=O)[O-])c(C)nn2C)C1,311.34200000000004,0.0872200000000003,0.5896988372080679,1,7,0
C[C@@H]1C[C@H](NC(=O)c2ccoc2Cl)CN1C(=O)C=C1CCC1,322.7920000000001,2.762500000000001,0.8703467833069564,1,3,0
CCOC(=O)[C@H]1CC[C@@H](Oc2nc(O)nc3nc(Cl)ccc23)C1,337.7630000000001,2.4944000000000006,0.6760967150565217,1,7,0
O=C(NC[C@H]1CCCC[C@@H]1O)[C@H]1CCCc2[nH]ncc21,277.368,1.4968999999999997,0.7831465352588471,3,3,0
O=C(CCc1ncc[nH]1)N[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,269.301,-1.438899999999999,0.44849896304768294,5,5,0
CC1(C(=O)N2[C@H]3CCC[C@H]2CN(C(=O)C(F)=C2CCCC2)C3)CC1,334.43500000000023,3.176000000000002,0.7278792932472927,0,2,0
CN(CC(=O)N1CCOCC1)C(=O)C(=O)N1CC[C@H]2C[C@@H]2C1,309.36600000000004,-0.8279999999999981,0.6245497044699567,0,4,0
CCC1(CO)CCN(c2ncc(C#N)cc2Br)CC1,324.2220000000001,2.7046800000000006,0.9286136652386763,1,4,0
C[C@@H](O)CN1CC[C@H]1CNC(=O)COCc1nncn1C,297.359,-1.0969999999999978,0.6328470275580891,2,7,0
CC[C@H]1CN(C(=O)Cn2cnnn2)CC[C@@H]1NC(=O)Cc1cnoc1,347.37900000000013,-0.3528999999999982,0.758074783071197,1,8,0
CN(C)C[C@H]1CN(C(=O)CN(C)[C@@H]2CCS(=O)(=O)C2)CCO1,333.4540000000002,-1.1056999999999952,0.6357192127185876,0,6,0
C#CCOCCNC(=O)N(CCO)CCN1CCOCC1,299.37100000000004,-1.0276999999999976,0.4207050791305616,2,5,0
CCN1C[C@H]2C(CNC(=O)c3c(C)ncn3C)[C@@H]2C1,262.357,0.6560199999999998,0.8668381477839304,1,4,0
C[C@@H]1[C@@H](N2CCCC2)CCN1C(=O)c1cccc2c1OC(F)(F)O2,338.35400000000004,2.706900000000001,0.831495185087569,0,4,0
Cc1cccc(CO)c1Nc1ccnc(OCC2CC2)c1,284.35900000000004,3.414720000000001,0.8531752123180212,2,4,0
O=C(NCCc1cccc([N+](=O)[O-])c1)NCc1ccccn1,300.318,2.0317,0.6297673441934536,2,4,0
CNC(=O)c1nn[nH]c1NC(=O)COc1cccc(C(C)C)c1,317.34900000000005,1.3051999999999995,0.7439254135199133,3,5,0
COCc1nn(C)cc1C(=O)N1CC[C@@H]2CN(CCF)C[C@@H]2CC1,338.42700000000013,1.32,0.8125104166299368,0,5,0
C[C@H]1CCC(C)(C)N1C(=O)Nc1cncc(F)c1,251.305,3.015500000000001,0.8334931759723433,1,2,0
N#Cc1ccc(NC(=O)N[C@H]2CC[C@H](CN)CC2)cc1,272.3519999999999,2.19728,0.7873672502855882,3,3,0
C[C@](CNc1ncccn1)(NC(=O)c1ccc(C2CC2)cn1)C1CC1,337.42700000000013,2.7596000000000016,0.8119537576358732,2,5,0
CC(C)[C@@H](O)C(=O)N1CCC[C@@H]1CN(C)C/C=C/Cl,288.81899999999996,1.6786,0.8086612901673367,1,3,0
CC(C)c1nc([C@@H](C)NC(=O)[C@@H](c2ccccc2)n2cccn2)n[nH]1,338.415,2.5914,0.7228860994014321,2,5,0
CCOC(=O)C[C@@H](C)Sc1cc(OCC)nc(C)n1,284.381,2.6175200000000007,0.4355768139187784,0,6,0
COC(=O)CN(C)C(=O)C1CCN(c2cnccn2)CC1,292.3390000000001,0.32439999999999913,0.7442004580408004,0,6,0
C[C@@]1(O)CCCN(S(=O)(=O)C[C@@H]2CCCOC2)C1,277.386,0.5895999999999999,0.8196722745517944,1,4,0
Cn1cc(-c2cc(CN3C[C@H]4CCC[C@H]4C3)on2)cn1,272.3519999999999,2.3070000000000004,0.859930353795508,0,5,0
C[C@H]1CN(C(=O)[C@H]2[C@@H]3COC[C@@H]32)C[C@H]1NCC(=O)N1CCC1,307.39400000000006,-0.4523999999999979,0.7639546033065711,1,4,0
C[C@H]1OCCN[C@@H]1C(=O)N1CCN2CCC1CC2,253.34599999999992,-0.3300999999999985,0.6949060033898731,1,4,0
CO[C@H](C)C(=O)N1CC2(COCC(=O)N2CCN2CCOCC2)C1,341.4080000000002,-1.206699999999995,0.6251521752248922,0,6,0
CCC(=O)NC1(CNC(=O)c2ccc(N3CC=CC3)cc2)CCC1,327.42800000000017,2.2414999999999994,0.7878865699535516,2,3,0
CS[C@@H](C)CC(=O)N[C@H]1C[C@H](NC(=O)[C@@H](C)Cc2ccccc2)C1,348.5120000000001,2.770200000000001,0.7593994464407238,2,3,0
CC(C)c1ccc(N2CC[C@@H](C(=O)N(C)Cc3ccoc3)C2=O)cc1,340.42300000000006,3.414500000000002,0.7838779669859023,0,3,0
CO[C@]12CCC[C@]1(C(=O)N1C[C@@H]3CCN(C)[C@H]3C1)CCO2,294.39500000000004,1.0821999999999998,0.7642161862739804,0,4,0
C=CCN(C(=O)NCCNC(=O)CC1CCCCC1)[C@@H](C)COC,339.4800000000001,2.3054999999999994,0.47384906899292156,2,3,0
Cc1cc(C(=O)N(CCO)CCNC(=O)c2ccn(C)c2)n[nH]1,319.365,-0.07888,0.6639473943184483,3,5,0
CC(C)[C@@H](O)C(=O)N1CC[C@H]1CNC(=O)COc1ccccc1F,338.37899999999996,0.9385000000000006,0.7754707855300167,2,4,0
Cc1ncn(C)c1C(=O)N[C@@H](C)CNC(=O)c1ccnn1C,304.354,0.010319999999999885,0.813454643726094,2,6,0
O=C(CC1(O)CCC1)NCCCNCCc1cccs1,296.436,1.6915999999999995,0.6077992907955726,3,4,0
CC#CC[C@@H](CO)NC(=O)c1cn(C(C)(C)C)nc1C,277.368,1.45062,0.8186071935501321,2,4,0
CNC(=O)CC(=O)NC[C@H]1CN(C(=O)CCSC)C[C@H]1O,317.411,-1.1888999999999974,0.5130093125766307,3,5,0
CN(CC(=O)Nc1ccc2c(c1)OCCO2)C(=O)c1ccn(C)c1,329.356,1.5069999999999997,0.922679480471711,1,5,0
COc1ccc(F)cc1-c1noc(C(F)(F)F)n1,262.1619999999999,2.903100000000001,0.7805875198159381,0,4,0
C[C@@H]1CN(S(=O)(=O)c2ccc(C(C)(C)C)cc2)CC[C@@H]1C(=O)O,339.4570000000001,2.7154000000000007,0.9186302588309629,1,3,0
O=[N+]([O-])c1ccc(N2CCN(C[C@@H]3CCC4(CCCC4)O3)CC2)cn1,346.4310000000001,2.603600000000001,0.6163422143676291,0,6,0
C=CCCCN(C)C[C@H]1CCN(C(=O)C[C@@H]2CC=CCC2)C1,304.47800000000007,3.479300000000003,0.5061603882528135,0,2,0
CC(C)=CC(=O)N1CC[C@H](N[C@H](C)c2ncccn2)C1,274.3680000000001,1.6943,0.8489664295277788,1,4,0
Cc1[nH]c(C(=O)O)c(C)c1C(=O)N1CCC[C@H](OCC2CC2)C1,320.3890000000001,2.3609400000000003,0.8722722945131169,2,3,0
CCCCc1ncc(C(=O)N(C)[C@@H]2CCN3CCO[C@H]2C3)s1,323.462,2.0308,0.8316754968296195,0,5,0
Cc1nnc([C@H](C)NC(=O)N2CCCCC[C@@H]2c2c(C)n[nH]c2C)o1,346.435,3.1058600000000016,0.8892657654944166,2,5,0
N#CCNC(=O)CN1C[C@@H]2[C@H](C1)[C@H]2NC(=O)c1ccccc1,298.346,-0.013619999999999077,0.7486007649444004,2,4,0
CO[C@H](C)CC(=O)N[C@H](C)CNC(=O)c1cc(C(N)=O)c[nH]1,310.35400000000004,-0.22689999999999783,0.5288908384894527,4,4,0
CC(C(=O)N[C@@H]1CN(Cc2nccn2C)C[C@H]1O)=C1CCC1,304.3940000000002,0.5817999999999994,0.7985333295831225,2,5,0
CCOCCOC[C@@H](O)CNC(=O)C(=O)Nc1cc(F)cc(F)c1,346.33000000000004,0.43349999999999966,0.4451592856000141,3,5,0
O=C(CCN1CCCC1=O)NCC1(O)CN(CCO)C1,285.344,-1.8458999999999963,0.5107282791457005,3,5,0
Cc1nn(C(C)C)cc1C(=O)N1C[C@@H](CNCC2CCC2)C[C@H]1C,332.49200000000013,3.0127200000000016,0.8710377140119744,1,4,0
CC[C@H](C)CN1CCC(CNC(=O)Cc2nc[nH]n2)CC1,293.4150000000001,1.2215,0.792577135247064,2,4,0
Cc1noc([C@H](C)N[C@H](C)CNC(=O)c2cc(O)nc(C3CC3)c2)n1,345.4030000000001,1.8251199999999994,0.7012716989985263,3,7,0
CC(C)OCC(=O)N1CC[C@@H](NC(=O)c2ncccn2)C1,292.33900000000006,0.23230000000000023,0.8396727575918489,1,5,0
C[C@]1(CNC(=O)Nc2nnc(C(F)(F)F)s2)CCC(=O)N1,323.30000000000007,1.3471,0.7821184664509782,3,5,0
CC(=O)N1CC[C@@H](CNc2ccnc(Cc3ccccc3)n2)[C@H](C)C1,338.4550000000001,2.9838000000000013,0.9104363853009467,1,4,0
C=CCC[C@@H](C)NC(C)(C)CNC(=O)OC(C)(C)C,270.417,3.2340000000000018,0.698285863126421,2,3,0
C[C@@H](N)[C@H]1CCN(C(=O)Nc2ccc(C(=O)C(C)(C)C)cc2)C1,317.4330000000001,3.1164000000000023,0.841078523097951,2,3,0
CS(=O)(=O)CCC(=O)N1CCN(CC(=O)NCC2CCC2)CC1,345.46500000000026,-0.5183999999999973,0.6709991446066962,1,5,0
Cc1nnsc1CNC[C@@H]1C[C@H](C)N(C(=O)CC(N)=O)C1,311.41100000000006,0.048520000000000674,0.7228566737224391,2,6,0
CN(C[C@@H](O)CNC(=O)CC1CC1)C(=O)c1ccnn1CC1CCC1,348.4470000000001,1.0323999999999987,0.6977590231735323,2,5,0
CCOC(=O)CNC(=O)NC1(Cc2ccc(F)cc2)CCC1,308.3530000000001,2.1532,0.7913777119852876,2,3,0
CC1=NO[C@@H](CNCc2cc(Br)cc(F)c2O)C1,317.1580000000001,2.5482000000000005,0.897229649216923,2,4,0
Cn1ncc2c(=O)n(Cc3ccc(C(N)=O)cc3[N+](=O)[O-])nnc21,329.27600000000007,-0.4196000000000002,0.5036724377546076,1,9,0
C[C@H]1CN(Cc2ccccc2N2CCC(O)CC2)CC[C@@]1(C)O,318.46100000000007,2.2405000000000004,0.8971951410978666,2,4,0
C[C@@H](O)C[C@@H]1CCCN1Cc1csc(Cl)n1,260.78999999999996,2.5318000000000005,0.903923771797493,1,4,0
CCc1cccc(C(=O)N(C)C2CN(C[C@H](C)CC)C2)n1,289.423,2.446300000000001,0.8068847475998898,0,3,0
C#CCN(CC(=O)O)C(=O)c1nnc2ccccc2c1O,285.259,0.4953999999999997,0.7925344143578309,2,5,0
C=CC[C@@H](CO)CNC(=O)Nc1ccc2[nH]c(C)cc2c1,287.36300000000006,2.782420000000001,0.6165422231483932,4,2,0
C#CCCN1CCO[C@H]2CCN(C(=O)Cn3ncn(C)c3=O)C[C@@H]21,333.39200000000005,-1.0931999999999968,0.6547233986311677,0,7,0
C[C@H](C(=O)N[C@H]1CCN(C(=O)Cc2nc[nH]n2)C1)N1C(=O)CCC1=O,348.36300000000017,-1.3981999999999977,0.6300335279510005,2,6,0
COC(=O)C[C@@H]1C(=O)NCCN1C(=O)c1c[nH]c(-c2ccccc2)n1,342.355,0.5804,0.7911106650904511,2,5,0
Cc1ccc(NCCNC(=O)NC(C)(C)c2cnn(C)c2)nc1,316.40900000000005,1.7699199999999995,0.7092634565582558,3,5,0
Cn1ncnc1COCC(=O)NCCN[C@@H]1CCNC1=O,296.331,-2.0739999999999954,0.4752428943046504,3,7,0
C[C@@H]1CC[C@H](NC(=O)c2ccon2)CN1C(=O)CC1CCOCC1,335.40400000000017,1.6005999999999996,0.9032852108469257,1,5,0
N#Cc1ccc(NCc2cccc(F)c2)cc1[N+](=O)[O-],271.25100000000003,3.2176800000000014,0.6835996833266057,1,4,0
C[C@H](c1nnnn1C)N1C[C@H](O)[C@@H](N(C)C(=O)c2cncnc2)C1,332.36800000000005,-1.1215999999999982,0.7488133914767889,1,9,0
N#CCN1C[C@H]2C(CNC(=O)c3cnc4[nH]nnc4c3)[C@@H]2C1,297.32200000000006,-0.21592000000000056,0.7550951847067782,2,6,0
CCCC(C)(C)C(=O)OCc1oncc1C(=O)OC,269.29699999999997,2.3307,0.7373592655830112,0,6,0
C[C@H](CN(C)c1ncnc2scnc12)c1ccccc1,284.38800000000003,3.326200000000002,0.7367282561856396,0,5,0
C/C=C(/C)C(=O)N1CCC(NC(=O)[C@@H]2CCn3cc(C)nc3C2)CC1,344.4590000000002,1.8273199999999992,0.8508211795396025,1,4,0
CC[C@@H](CNC(=O)[C@@H]1CCCC(F)(F)C1)Nc1nc(C)ns1,332.41999999999996,2.978720000000001,0.8403190473718948,2,5,0
Cc1cc(-c2ccc(CN(C)C3CC3)cn2)ccc1N1CCOCC1,337.46700000000016,3.487820000000002,0.8349849798139367,0,4,0
O=C(CCn1cncn1)NC1(CNC(=O)[C@@H]2CCC2(F)F)CCC1,341.3620000000001,0.8685999999999996,0.7700883942729733,2,5,0
C#CCN(CC)C(=O)/C=C/c1nc2ccccc2s1,270.35699999999997,2.7912000000000017,0.6320147953552003,0,3,0
Cn1cc(C(=O)N[C@H]2C[C@@H](NC(=O)C3CC(=O)NC(=O)C3)C2)nn1,334.3360000000001,-1.7550999999999974,0.5586121358805672,3,7,0
O=C(CCCn1cncn1)NCCN1C(=O)CNC1=O,280.288,-1.2736999999999983,0.6049778471652688,2,6,0
CC(C)CN(C)C(=O)[C@H]1C[C@@H]1c1cccc([N+](=O)[O-])c1,276.336,2.8127000000000013,0.6133195589379666,0,3,0
CO[C@H](C)CC(=O)N1CCC[C@@H](CNC(=O)Cc2ccc(C)cc2)C1,346.47100000000006,2.3173200000000005,0.8241933908158603,1,3,0
CCS(=O)(=O)NCC(=O)NC[C@H](C)CNc1nc(C)ns1,335.45500000000004,-0.04997999999999986,0.5830454800496551,3,7,0
Cc1occc1CN(C)C(=O)C(=O)N1CCCNC(=O)C1,293.32300000000004,-0.10507999999999956,0.7716149824720944,1,4,0
Cc1ccc([N+](=O)[O-])c(NC2(CNC(=O)c3cncnc3C)CC2)c1,341.37100000000015,2.3761400000000004,0.6163975655621486,2,6,0
CC[C@H](C)[C@H](C)C(=O)N1C[C@@H](C)NCc2ccc(F)cc21,292.398,3.332600000000002,0.9264979974456474,1,2,0
Cc1n[nH]c(C)c1C[C@H](C)C(=O)OCCCCS(C)(=O)=O,316.423,1.5731400000000002,0.5806943066275594,1,5,0
O=C(O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCS1,279.361,1.6940999999999997,0.8605913818956819,2,3,0
CCn1cc(CCN[C@@H](C)C[C@@H](C)NC(=O)C(=O)NCC2CC2)cn1,349.4790000000001,0.8446000000000012,0.5464522623850815,3,5,0
COC(=O)N1CC(NS(=O)(=O)CCC(C)(F)F)C1,286.3,0.4016999999999997,0.7935861978886031,1,4,0
O=C1NC[C@H](C(=O)NC2(CNC(=O)c3ccc(F)nc3)CCC2)N1,335.3390000000001,-0.3291999999999999,0.5520683793873891,4,4,0
COC(=O)[C@H]1CNC(=O)CN1C[C@@H](O)Cn1cccn1,282.3,-1.7825999999999982,0.6196763618347443,2,7,0
O=C(CCn1cncn1)N[C@H]1[C@@H]2CN(c3ccc4nnnn4n3)C[C@@H]21,340.35100000000006,-1.2480999999999989,0.6119367295238575,1,10,0
CN1C[C@@H](NC(=O)C(=O)N2CCC[C@H](S(C)(=O)=O)CC2)CC1=O,345.42100000000016,-1.2409999999999968,0.6305434135587541,1,5,0
CN(c1ncccn1)[C@H]1CCCN(C(=O)CC[C@H]2CCCO2)C1,318.4210000000001,1.8629999999999998,0.8292522885192373,0,5,0
O=C(N[C@H]1CCCN(C(=O)CC2CCC2)C1)[C@@H]1CCCc2nccn21,344.45900000000006,2.0578999999999983,0.9089972914874437,1,4,0
NCC1CCN(C(=O)C(=O)N2CCCNC(=O)C2)CC1,282.34400000000005,-1.467799999999997,0.5740952360610085,2,4,0
C[C@@H]1C[C@H](C)CN(c2c(F)cccc2[N+](=O)[O-])C1,252.289,3.2162000000000015,0.5994100611644999,0,3,0
Cn1cc(Nc2cccc(C(=O)NC[C@@H]3CC[C@@H]4C[C@@H]4C3)c2)cn1,324.428,3.3297000000000017,0.8867355054157602,2,4,0
CC[C@H]1CCc2nc(O)c(C(=O)N3CC[C@](O)(C(=O)O)C3)cc2C1,334.37200000000007,0.9636999999999996,0.7592539462381172,3,5,0
CCc1cc(C(=O)NCCN(C)[C@@H](C)c2n[nH]c(C)n2)n(C)n1,319.41300000000007,0.8318199999999996,0.7885797703342693,2,6,0
CN(CCOCCNC(=O)CCC(C)(F)F)c1cncc(C#N)n1,341.362,1.3526799999999997,0.6461489530699962,1,6,0
Cn1c(=O)ccn(CC(=O)N2CCCOC2)c1=O,253.25799999999992,-1.2465999999999988,0.6601004940871821,0,6,0
Cc1ncc(C(=O)NC[C@@H](C)NC(=O)[C@H]2COCCO2)c(C)n1,322.36500000000007,-0.25665999999999856,0.7744200953247519,2,6,0
O=C(NCC[C@@H]1CCNC1)N1CC2(CCCC2)C1,251.3739999999999,1.5715999999999994,0.7994977905873392,2,2,0
Cc1occc1CNC(=O)N1[C@H](C)C[C@H]2CCCC[C@@H]21,276.38,3.4506200000000025,0.8988796411218581,1,2,0
CCn1ccc(NC(=O)C(=O)N[C@@H]2CCOC[C@@H]2OCCOC)n1,340.3800000000001,-0.2217999999999989,0.5252425211123916,2,7,0
CC[C@H](c1ccccc1OC)N(C)C(=O)c1cccc(C(=O)NC)c1,340.42300000000006,3.278100000000001,0.8778179152648126,1,3,0
CCc1ccc(CN2CCc3c(ccnc3O)C2)nc1,269.34799999999996,2.3029,0.928598590160047,1,4,0
CN1C[C@@H](C(=O)N2CC3(CCN(C(=O)Cn4cncn4)C3)C2)CC1=O,346.39100000000013,-1.1826999999999968,0.6868168519905049,0,6,0
Cc1ccc(Br)cc1-c1noc(-c2ccc(O)c(O)n2)n1,348.15600000000006,3.2807200000000014,0.7384096265051,2,6,0
